row_id,final_label,label_name,text_for_model,split_hint,group_split_hint_user,label_quality,candidate_category,clean_review,comment,rating,rating_star,userid,shop_id,item_id,product_title,ctime,char_count,word_count,unique_word_count,unique_word_ratio,repeated_word_count,repetition_score,exclamation_count,uppercase_ratio,high_rating_short_review,user_review_count,user_avg_rating,user_rating_std,seller_review_count,seller_avg_rating,product_review_count,product_avg_rating,is_empty_review
SB2218-0869,0,real_original,lancjaarr jayaa cusss semoga awet akunnya dan ga bermasalah thanks seller udh dijelasin jg semuanya,train,train,processing_final_draft_rule_label,real_candidate,lancjaarr jayaa cusss semoga awet akunnya dan ga bermasalah thanks seller udh dijelasin jg semuanya,"lancjaarr jayaa...cusss....
semoga awet akunnya dan ga bermasalah....
thanks seller, udh dijelasin jg semuanya....",1.0,5.0,18246648.0,134248812.0,6532195141.0,Nord VPN LIFETIME | NordVPN Premium NETFL,1590619498.0,99,15,15,1.0,0,0.0,0,0.0,0,2,5.0,0.0,100,4.99,50,5.0,0
SB2218-0870,1,suspicious_fake_like,kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengiriman sangat baik respon penjual sangat baik,train,train,processing_final_draft_rule_label,suspicious_candidate,kualitas produk sangat baik produk original harga produk sangat baik kecepatan pengiriman sangat baik respon penjual sangat baik,"Kualitas produk sangat baik, produk original, harga produk sangat baik, kecepatan pengiriman sangat baik, respon penjual sangat baik.",1.0,5.0,218035068.0,157852268.0,3711605429.0,IFLIX VIP LIFETIME AUTO RENEWAL PRIVATE ACCOUNT WARRANTY,1586653813.0,128,18,10,0.5555555555555556,8,0.4444444444444444,0,0.009009009009009,0,11,5.0,0.0,150,4.3933333333333335,50,4.82,0
SB2218-0871,0,real_original,seller fast respon akun juga dikirim dlm beberapa jam penjelasan juga lengkap semoga akun kali ini awet ya udah capek ditipu mulu sm jasa netflix premium sukses,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,seller fast respon akun juga dikirim dlm beberapa jam penjelasan juga lengkap semoga akun kali ini awet ya udah capek ditipu mulu sm jasa netflix premium sukses,"Seller fast respon, akun juga dikirim dlm beberapa jam, penjelasan juga lengkap. 
Semoga akun kali ini awet ya, udah capek ditipu mulu sm jasa netflix premium. Sukses",1.0,5.0,35756015.0,127450689.0,5515451981.0,NETFLIX LIFETIME PREMIUM ACCOUNT UHD 4K BERGARANSI HANYA SEKALI BAYAR,1590138712.0,160,27,25,0.925925925925926,2,0.074074074074074,0,0.0223880597014925,0,1,5.0,0.0,78,5.0,50,5.0,0
SB2218-0872,0,real_original,terbaikk pisannn hayuuu ahhh yuuuu uhuyyy ayooooo yoooo uhuyy,train,test,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,terbaikk pisannn hayuuu ahhh yuuuu uhuyyy ayooooo yoooo uhuyy,Terbaikk pisannn hayuuu ahhh yuuuu uhuyyy ayooooo yoooo uhuyy,1.0,5.0,24161395.0,15168157.0,7314874186.0,Nord VPN 3 Tahun - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1586270491.0,61,9,9,1.0,0,0.0,0,0.0188679245283018,0,3,5.0,0.0,100,4.87,50,4.9,0
SB2218-0873,0,real_original,seller ramah dan fast respon kualitas produk baik pengiriman cepat,test,test,processing_final_draft_rule_label,real_candidate,seller ramah dan fast respon kualitas produk baik pengiriman cepat,Seller ramah dan fast respon. Kualitas produk baik. Pengiriman cepat,1.0,5.0,164023093.0,186612206.0,5201660972.0,Spotify dan Netflix Privat,1573434598.0,66,10,10,1.0,0,0.0,0,0.0526315789473684,0,1,5.0,0.0,50,4.66,50,4.66,0
SB2218-0874,1,suspicious_fake_like,mantap banget dah disney plusnya no kaleng kaleng semoga awet,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mantap banget dah disney plusnya no kaleng kaleng semoga awet,Mantap banget dah Disney plusnya no kaleng kaleng semoga awet,1.0,5.0,119425934.0,22319217.0,4915521963.0,Disney plus autorenewel 1 Bulan Premium,1585873161.0,61,10,9,0.9,1,0.1,0,0.0384615384615384,0,11,5.0,0.0,50,4.96,50,4.96,0
SB2218-0875,1,suspicious_fake_like,mantul,train,train,processing_final_draft_rule_label,suspicious_candidate,mantul,Mantul,1.0,5.0,27613965.0,1912337.0,2890904100.0,"Nord VPN Premium exp sampai 2025 Bypass Netflix dll, bisa Indihome/Telkomsel, Termurah, Garansi!",1590764168.0,6,1,1,1.0,0,0.0,0,0.1666666666666666,1,1,5.0,0.0,200,4.905,50,4.84,0
SB2218-0876,0,real_original,mantul mantap betul recomend tapi masih belum tau apa betul sampe 1 bln boleh nanti aku hitung kan kmrn beli 3 hari yang lalu klo gak salah semoga sampi 1 bln yah langganannya biar nanti bisa repeat order lagi thanks kak sdh mau ngarahin detail yg tadi gak ke detect deakornya jadi kedetect,valid,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,mantul mantap betul recomend tapi masih belum tau apa betul sampe 1 bln boleh nanti aku hitung kan kmrn beli 3 hari yang lalu klo gak salah semoga sampi 1 bln yah langganannya biar nanti bisa repeat order lagi thanks kak sdh mau ngarahin detail yg tadi gak ke detect deakornya jadi kedetect,"Mantul (Mantap Betul) recomend, tapi masih belum tau apa betul sampe 1 bln, boleh nanti aku hitung kan kmrn beli 3 hari yang lalu klo gak salah, semoga sampi 1 bln yah langganannya, biar nanti bisa repeat order lagi. Thanks kak sdh mau ngarahin detail yg tadi gak ke detect DEAKORNYA jadi kedetect 👍🏻",1.0,5.0,19031137.0,32371993.0,7716268719.0,Netflix Premium Account (PRIVATE) FULL GA,1590581727.0,290,53,48,0.9056603773584906,5,0.0943396226415094,0,0.0553191489361702,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0877,1,suspicious_fake_like,terlalu mahal untuk akun tidak resmi dan tidak garansi,valid,test,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,terlalu mahal untuk akun tidak resmi dan tidak garansi,Terlalu mahal untuk Akun tidak resmi dan tidak garansi.,-1.0,1.0,215442085.0,52886923.0,845101022.0,"[TRUSTED]NETFLIX PREMIUM, 4K 4 Devices - Bukan Shared, Resmi dan Legal",1578977226.0,54,9,8,0.8888888888888888,1,0.1111111111111111,0,0.0434782608695652,0,1,1.0,0.0,119,4.453781512605042,50,4.0,0
SB2218-0878,1,suspicious_fake_like,mntp ga mengecewakan yaaaa always sihh baik adminnya sabar banget huhuhuhu,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,mntp ga mengecewakan yaaaa always sihh baik adminnya sabar banget huhuhuhu,Mntp. Ga mengecewakan yaaaa. Always sihh. Baik adminnya sabar banget huhuhuhu,1.0,5.0,31522748.0,7869512.0,7321033702.0,NETFLIX[GARANSI FULL]PREMIUM UHD + 4 SCREEN PR,1586616410.0,74,11,11,1.0,0,0.0,0,0.0625,0,54,4.962962962962963,0.2721655269759087,50,5.0,50,5.0,0
SB2218-0879,1,suspicious_fake_like,kerennn,train,train,processing_final_draft_rule_label,suspicious_candidate,kerennn,Kerennn,1.0,5.0,137496364.0,56262981.0,4316980397.0,NETFLIX PREMIUM RESMI ANTI ON HOLD 53 HARI  NETFLIX BERGARANSI (Bukan Trial),1589005230.0,7,1,1,1.0,0,0.0,0,0.1428571428571428,1,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0880,1,suspicious_fake_like,oke banget recommended,train,valid,processing_final_draft_rule_label,suspicious_candidate,oke banget recommended,Oke banget recommended ,1.0,5.0,255716475.0,105942456.0,1824313690.0,Netflix Premium Private dan Shared UHD FULL GARANSI ( BUKAN FREE T,1588311182.0,22,3,3,1.0,0,0.0,0,0.05,1,1,5.0,0.0,100,4.94,50,4.96,0
SB2218-0881,0,real_original,beli buat sebulan tp cuma bisa dipake sehari,train,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,beli buat sebulan tp cuma bisa dipake sehari,"Beli buat sebulan, tp cuma bisa dipake sehari. ",-1.0,1.0,4793928.0,169488794.0,2753559609.0,Netflix Premium UHD 4 Device 1 Bulan | Tidak Bergaransi Reseller Welcome,1568968613.0,44,8,8,1.0,0,0.0,0,0.027027027027027,0,1,1.0,0.0,50,4.54,50,4.54,0
SB2218-0882,0,real_original,dibantuin bnr2 dri awal smpe bisa makasih ya kaaa,valid,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,dibantuin bnr2 dri awal smpe bisa makasih ya kaaa,"Dibantuin bnr2 dri awal smpe bisa makasih ya kaaa,,,,,,,,,",1.0,5.0,77998601.0,161723538.0,3518944085.0,Netflix Premium Account (Bergar,1589940547.0,49,9,9,1.0,0,0.0,0,0.025,0,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-0883,0,real_original,admin fast respon setelah bayar kurang lebih 10 menit sudah selesai diproses terbaikkkkkkk,train,valid,processing_final_draft_rule_label,real_candidate,admin fast respon setelah bayar kurang lebih 10 menit sudah selesai diproses terbaikkkkkkk,"Admin fast respon, setelah bayar kurang lebih 10 menit sudah selesai diproses.  Terbaikkkkkkk",1.0,5.0,143211584.0,44299729.0,2150508402.0,NETFLIX 1 BULAN PRIVATE & SH,1588160134.0,90,13,13,1.0,0,0.0,0,0.0263157894736842,0,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-0884,0,real_original,makasii kak akun netflixnya work respon seller cepat proses cuma makan waktu 5 10 menit aja semoga bisa dipake nonton terus,valid,train,processing_final_draft_rule_label,real_candidate,makasii kak akun netflixnya work respon seller cepat proses cuma makan waktu 5 10 menit aja semoga bisa dipake nonton terus,"Makasii kak, akun netflixnya work 🙏🏽 respon seller cepat. Proses cuma makan waktu 5-10 menit aja. Semoga bisa dipake nonton terus",1.0,5.0,40309862.0,156138371.0,2354260452.0,NETFLIX PREMIUM LIFETIME UHD GA,1588362882.0,123,21,21,1.0,0,0.0,0,0.03,0,1,5.0,0.0,64,4.65625,50,4.56,0
SB2218-0885,0,real_original,respon seller sangat cepat produk berjalan sesuai deskripsi smoga lancar trus,train,train,processing_final_draft_rule_label,real_candidate,respon seller sangat cepat produk berjalan sesuai deskripsi smoga lancar trus,"Respon seller sangat cepat, produk berjalan sesuai deskripsi. Smoga lancar trus",1.0,5.0,47227208.0,134248812.0,6532195141.0,Nord VPN LIFETIME | NordVPN Premium NETFL,1590809466.0,77,11,11,1.0,0,0.0,0,0.0298507462686567,0,1,5.0,0.0,100,4.99,50,5.0,0
SB2218-0886,1,suspicious_fake_like,cepatttttrt transaksinyaaaa,train,train,processing_final_draft_rule_label,suspicious_candidate,cepatttttrt transaksinyaaaa,cepatttttrt transaksinyaaaa........................,1.0,5.0,36256317.0,175641490.0,6531053660.0,NETFLIX TERMURAHHHHH GARANSI FULL ANTI HOLD,1589318991.0,27,2,2,1.0,0,0.0,0,0.0,1,2,5.0,0.0,50,5.0,50,5.0,0
SB2218-0887,1,suspicious_fake_like,awesssssoooooommmmmmmeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,valid,valid,processing_final_draft_rule_label,suspicious_candidate,awesssssoooooommmmmmmeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Awesssssoooooommmmmmmeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1.0,5.0,26323274.0,14590629.0,3931808012.0,TERMURAH! NETFLIX PREMIUM SHARING 30 HARI BERGARANSI ANTI ON,1590710289.0,51,1,1,1.0,0,0.0,0,0.0196078431372549,1,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0888,1,suspicious_fake_like,mantaaappppp,train,train,processing_final_draft_rule_label,suspicious_candidate,mantaaappppp,Mantaaappppp,1.0,5.0,37955149.0,140376433.0,6530706904.0,"[TRUSTED] 1 tahun NETFLIX Premium 4 Device, Private/sharing, 4K. Legal dan Resmi",1588943875.0,12,1,1,1.0,0,0.0,0,0.0833333333333333,1,1,5.0,0.0,113,4.929203539823009,18,5.0,0
SB2218-0889,1,suspicious_fake_like,sudah langsung bisa digunakan pengiriman akunnya lumayan cepat,valid,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sudah langsung bisa digunakan pengiriman akunnya lumayan cepat,Sudah langsung bisa digunakan. Pengiriman akunnya lumayan cepat. 👍,1.0,5.0,8942251.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1582066538.0,62,8,8,1.0,0,0.0,0,0.0363636363636363,0,1,5.0,0.0,100,4.95,50,4.96,0
SB2218-0890,1,suspicious_fake_like,maaaanttuuullllll,train,train,processing_final_draft_rule_label,suspicious_candidate,maaaanttuuullllll,Maaaanttuuullllll,1.0,5.0,185076726.0,160512659.0,2400817984.0,NordVPN Premium | High Quality |,1581823395.0,17,1,1,1.0,0,0.0,0,0.0588235294117647,1,3,5.0,0.0,100,4.95,50,4.96,0
SB2218-0891,1,suspicious_fake_like,tengkyuuu kaaaa uwuuu ai wuff yuuuuuuuuuuuuuuuuuuuuuuu,test,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,tengkyuuu kaaaa uwuuu ai wuff yuuuuuuuuuuuuuuuuuuuuuuu,TENGKYUUU KAAAA. UWUUU AI WUFF YUUUUUUUUUUUUUUUUUUUUUUU,1.0,5.0,44192433.0,150231383.0,2651846685.0,NETFLIX PRIVATE PREMIUM 1 TAHUN UHD,1586335009.0,54,6,6,1.0,0,0.0,0,1.0,0,42,5.0,0.0,50,4.22,50,4.22,0
SB2218-0892,0,real_original,gapernah kecewa udh sering beli di sini jd jgn ragu ya bagus kok servicenyaaa,train,train,processing_final_draft_rule_label,real_candidate,gapernah kecewa udh sering beli di sini jd jgn ragu ya bagus kok servicenyaaa,gapernah kecewa udh sering beli di sini jd jgn ragu ya bagus kok servicenyaaa,1.0,5.0,12035526.0,105942456.0,1824313690.0,Netflix Premium Private dan Shared UHD FULL GARANSI ( BUKAN FREE T,1589906523.0,77,14,14,1.0,0,0.0,0,0.0,0,2,5.0,0.0,100,4.94,50,4.96,0
SB2218-0893,0,real_original,kulaitas produk sangat baik bagus banget kak pengirimam cepat,test,train,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,kulaitas produk sangat baik bagus banget kak pengirimam cepat,"Kulaitas Produk sangat baik, bagus banget kak, pengirimam cepat",1.0,5.0,72561864.0,131948096.0,3404248899.0,NETFLIX PREMIIUM 1 BULAN (BIASAKAN BACA DESKRIPSI SEBELUM ORDER),1583017481.0,61,9,9,1.0,0,0.0,0,0.0377358490566037,0,1,5.0,0.0,50,4.4,50,4.4,0
SB2218-0894,0,real_original,terima kasih untuk komunikasibyang baik proses ceoat dan barangnya bagus maaf kalau saya yg lama konfirmasi soalnya belum paham,valid,train,processing_final_draft_rule_label,real_candidate,terima kasih untuk komunikasibyang baik proses ceoat dan barangnya bagus maaf kalau saya yg lama konfirmasi soalnya belum paham,"Terima kasih untuk komunikasibyang baik proses ceoat dan barangnya bagus, maaf kalau saya yg lama konfirmasi, soalnya belum paham",1.0,5.0,18532022.0,96184553.0,2372272450.0,NETFLIX PREMIUM UHD 1 BULAN ANTI ON HOLD GARANSI TR,1590504154.0,127,19,19,1.0,0,0.0,0,0.0091743119266055,0,1,5.0,0.0,50,5.0,50,5.0,0
SB2218-0895,1,suspicious_fake_like,thankyouuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,train,train,processing_final_draft_rule_label,suspicious_candidate,thankyouuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,thankyouuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1.0,5.0,89621329.0,10810810.0,2446253151.0,Nord VPN 3 Tahun - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589735560.0,50,1,1,1.0,0,0.0,0,0.0,1,2,5.0,0.0,50,4.98,50,4.98,0
SB2218-0896,0,real_original,bagi yg mau praktis percayakan aja langganan netflix ke grosir app dijamin oke,train,valid,processing_final_draft_rule_label,real_candidate,bagi yg mau praktis percayakan aja langganan netflix ke grosir app dijamin oke,"Bagi yg mau praktis, percayakan aja langganan Netflix ke grosir app, dijamin oke 👍👍👍",1.0,5.0,18481383.0,161723538.0,3518944085.0,Netflix Premium Account (Bergar,1588685265.0,78,13,13,1.0,0,0.0,0,0.0303030303030303,0,1,5.0,0.0,50,4.9,50,4.9,0
SB2218-0897,0,real_original,penjuall fast response akun bs digunakan sgt terpercaya baguusss,train,valid,prefilled_rule_from_uncertain_pool,prefilled_real_from_uncertain,penjuall fast response akun bs digunakan sgt terpercaya baguusss,Penjuall fast response. Akun bs digunakan..sgt terpercaya. Baguusss,1.0,5.0,11798479.0,15168157.0,2767211185.0,Nord VPN Lifetime - Bergaransi - Termurah - Bypass Netflix - VPN Netflix - VPN Indihome/Telk,1589075966.0,64,9,9,1.0,0,0.0,0,0.0535714285714285,0,1,5.0,0.0,100,4.87,50,4.84,0
SB2218-0898,1,suspicious_fake_like,sukses dan penjual sangat responsif thankyou,train,train,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,sukses dan penjual sangat responsif thankyou,"Sukses dan penjual sangat responsif, thankyou",1.0,5.0,6695118.0,112699293.0,3521057889.0,NETFLIX PREMIUM 1 BULAN ANTI ONHOLD UHD SHARING / PR,1590500124.0,44,6,6,1.0,0,0.0,0,0.0256410256410256,0,1,5.0,0.0,125,4.976,50,4.94,0
SB2218-0899,0,real_original,joss gandosss beli kedua kali enakkk beutttttt yg penting jos gandossss amoyyy geboyuyyy lahhhhhh thhhaannnkkksss bbuuuaatttt llllaapppaakkkk yyaaaa,train,train,processing_final_draft_rule_label,real_candidate,joss gandosss beli kedua kali enakkk beutttttt yg penting jos gandossss amoyyy geboyuyyy lahhhhhh thhhaannnkkksss bbuuuaatttt llllaapppaakkkk yyaaaa,Joss gandosss.beli kedua kali enakkk beutttttt.yg penting jos gandossss amoyyy geboyuyyy lahhhhhh.thhhaannnkkksss bbuuuaatttt llllaapppaakkkk yyaaaa,1.0,5.0,4659064.0,155287191.0,2317391619.0,ANTI ON HOLD NETFLIX PREMIUM ,1590208614.0,148,18,18,1.0,0,0.0,0,0.0076335877862595,0,1,5.0,0.0,100,5.0,50,5.0,0
SB2218-0900,1,suspicious_fake_like,sellernya ramah bgtt,train,train,processing_final_draft_rule_label,suspicious_candidate,sellernya ramah bgtt,Sellernya ramah bgtt 👌👌,1.0,5.0,75201163.0,52886923.0,1016894748.0,[TRUSTED]NETFLIX PAKET 6 BULAN PREMIUM 100% aman dan legal,1568481508.0,20,3,3,1.0,0,0.0,0,0.0555555555555555,1,1,5.0,0.0,119,4.453781512605042,34,4.705882352941177,0
SB2218-0901,1,suspicious_fake_like,terima kasih,train,train,processing_final_draft_rule_label,suspicious_candidate,terima kasih,Terima kasih 🙏,1.0,5.0,9333440.0,52886923.0,845101022.0,"[TRUSTED]NETFLIX PREMIUM, 4K 4 Devices - Bukan Shared, Resmi dan Legal",1586757423.0,12,2,2,1.0,0,0.0,0,0.0909090909090909,1,1,5.0,0.0,119,4.453781512605042,50,4.0,0
SB2218-0902,1,suspicious_fake_like,recomendet seller sesuai sama yang di iklan pelayanan baik pemorsesan yang cepat sekali makasih gan berfungsi dengan baik,test,valid,prefilled_rule_from_uncertain_pool,prefilled_suspicious_from_uncertain,recomendet seller sesuai sama yang di iklan pelayanan baik pemorsesan yang cepat sekali makasih gan berfungsi dengan baik,"recomendet seller. sesuai sama yang di iklan pelayanan baik, pemorsesan yang cepat sekali. makasih gan berfungsi dengan baik",1.0,5.0,36300581.0,1912337.0,4004049624.0,"Hulu Premium Lifetime Auto Renewal, NoAds, Live TV, HBO, Cinemax, Showtime, dll, Termurah, Garansi",1589364635.0,121,18,16,0.8888888888888888,2,0.1111111111111111,0,0.0,0,2,5.0,0.0,200,4.905,50,4.96,0
SB2218-0903,1,suspicious_fake_like,mantaf fast respondddd,valid,train,processing_final_draft_rule_label,suspicious_candidate,mantaf fast respondddd,Mantaf fast respondddd ,1.0,5.0,8507228.0,88870564.0,2487672761.0,Netflix Lifetime ( Garansi Seumur hi,1588503076.0,22,3,3,1.0,0,0.0,0,0.05,1,1,5.0,0.0,150,5.0,50,5.0,0
SB2218-0904,0,real_original,netflix sudah bisa digunakan harga ya juga lumayan murah respon penjual baik dan semoga seterusnya bagus responnya next bulan depan langganan lagi terima kasih,test,test,processing_final_draft_rule_label,real_candidate,netflix sudah bisa digunakan harga ya juga lumayan murah respon penjual baik dan semoga seterusnya bagus responnya next bulan depan langganan lagi terima kasih,Netflix sudah bisa digunakan  harga ya juga lumayan murah Respon penjual baik dan semoga seterusnya bagus responnya next bulan depan  langganan lagi terima kasih,1.0,5.0,40753690.0,27986767.0,1585418438.0,NETFLIX PREMIUM 1 BULAN ANTI ON,1589987184.0,159,24,24,1.0,0,0.0,0,0.0147058823529411,0,1,5.0,0.0,50,4.96,50,4.96,0
SB2218-0905,0,real_original,akun 100 work respon seller juga cepat sekali terimakasih banyak,test,train,processing_final_draft_rule_label,real_candidate,akun 100 work respon seller juga cepat sekali terimakasih banyak,"Akun 100% work, respon seller juga cepat sekali. Terimakasih banyak",1.0,5.0,34422637.0,27662419.0,2218955862.0,Netflix Premium Tidak Akan On Hold 30 Hari Garansi,1589140249.0,64,10,10,1.0,0,0.0,0,0.0384615384615384,0,1,5.0,0.0,95,4.831578947368421,50,4.96,0
SB2218-0906,0,real_original,recommended seller respon cepat dan sesuai deskripsi produknya semoga lancar terus josss,train,train,processing_final_draft_rule_label,real_candidate,recommended seller respon cepat dan sesuai deskripsi produknya semoga lancar terus josss,"Recommended seller, respon cepat  dan sesuai deskripsi produknya. Semoga lancar terus... Josss",1.0,5.0,143236106.0,150662160.0,6229977155.0,NETFLIX PREMIUM  1 BULAN ANTI ON,1590146426.0,88,12,12,1.0,0,0.0,0,0.0389610389610389,0,1,5.0,0.0,50,4.6,50,4.6,0
SB2218-0907,0,real_original,akun netflix sudah bisa dan lancar hehe walaupun agak lama karena seller overload,test,test,processing_final_draft_rule_label,real_candidate,akun netflix sudah bisa dan lancar hehe walaupun agak lama karena seller overload,"Akun netflix sudah bisa dan lancar hehe, walaupun agak lama karena seller overload",1.0,5.0,68911788.0,88670831.0,2306164727.0,"NETFLIX PREMIUM PRIVATE ACCOUNT, UHD. MURAH, LEGAL DAN BERGARANSI",1585123086.0,81,13,13,1.0,0,0.0,0,0.0144927536231884,0,1,5.0,0.0,50,4.12,50,4.12,0
